date,unit_sales,onpromotion,transactions,dcoilwtico,is_holiday,year,month,day,dayofweek,quarter,is_weekend,day_of_month,is_month_start,is_month_end,is_payday,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_mean_7,sales_rolling_std_7,sales_rolling_mean_14,sales_rolling_std_14,sales_rolling_mean_30,sales_rolling_std_30
2016-06-27,35102.628,181,3693.0,45.8,0.0,2016,6,27,0,2,0,27,0,0,0,54101.106,36541.16,36659.317,45206.436,39350.00414285714,9705.792037267252,40142.30964285714,9553.3531011761,42087.2603,9621.785184357112
2016-06-28,29128.215,0,3552.0,47.93,0.0,2016,6,28,1,2,0,28,0,0,0,35102.628,29887.646,30758.631,52737.663,39241.514,9832.60524398069,40025.851357142856,9685.564999451515,41300.2787,9685.946681050842
2016-06-29,40059.603,366,4011.0,49.85,0.0,2016,6,29,2,2,0,29,0,0,0,29128.215,40634.591,41408.448,38508.486,39159.37285714286,9821.423277851012,39929.50528571429,9677.459184349049,41351.982599999996,9674.663499541
2016-06-30,28295.887,166,3657.0,48.27,0.0,2016,6,30,3,2,0,30,0,1,1,40059.603,29624.828,31387.042,47682.819,38969.52414285714,10046.704375163234,39708.7085,9919.587033058257,40705.751533333336,9882.460963395772
2016-07-01,46086.894,361,4534.0,49.02,0.0,2016,7,1,4,3,0,1,1,0,0,28295.887,35419.428,41207.995,47975.009,40493.447857142855,10225.906475407164,40057.20128571428,10061.005527599451,40642.814366666666,9840.492985302126
2016-07-02,59278.353,197,5165.0,49.02,0.0,2016,7,2,5,3,1,2,0,0,0,46086.894,50679.802,60527.741,34675.297,41721.81228571428,12013.628897904706,39967.95928571429,9869.175002885622,41462.91623333333,10338.609904726763
2016-07-03,62759.459,176,4952.0,49.02,1.0,2016,7,3,6,3,1,3,0,0,0,59278.353,54101.106,44711.289,41204.548,42958.71985714285,13811.768893520773,41257.114285714284,11568.838755434232,42181.41326666667,11044.904626681962
2016-07-04,40987.996,176,3946.0,49.02,0.0,2016,7,4,0,3,0,4,0,0,0,62759.459,35102.628,36541.16,56149.426,43799.48671428572,13427.62768017819,41574.74542857143,11490.176868713228,41676.03226666666,10725.998377390144
2016-07-05,34021.231,198,3747.0,46.73,0.0,2016,7,5,1,3,0,5,0,0,0,40987.996,29128.215,29887.646,64224.817,44498.489,12640.905508417569,41870.001500000006,11216.611853947043,40669.24606666667,9924.028538347524
2016-07-06,44368.925,485,4434.0,47.37,0.0,2016,7,6,2,3,0,6,0,0,0,34021.231,40059.603,40634.591,39813.466,45114.10642857143,12492.765483917909,42136.739642857145,11229.36825919066,40821.0947,9945.311588073213
2016-07-07,25506.902,185,3285.0,45.22,0.0,2016,7,7,3,3,0,7,0,0,0,44368.925,28295.887,29624.828,32121.956000000002,44715.68,13145.936584108085,41842.60207142857,11629.126496143223,40600.5929,10214.523648401473
2016-07-08,40143.77,389,4271.0,45.37,0.0,2016,7,8,4,3,0,8,0,0,0,25506.902,46086.894,35419.428,41612.472,43866.66228571429,13234.237213256476,42180.05507142857,11496.187333523367,40551.63616666667,10213.02615247941
2016-07-09,51193.789,219,4707.0,45.37,0.0,2016,7,9,5,3,1,9,0,0,0,40143.77,59278.353,50679.802,28811.603,42711.72457142857,11956.167272219087,42216.76842857143,11526.201032010114,41297.70903333333,10143.112983776366
2016-07-10,51161.197,219,4516.0,45.37,0.0,2016,7,10,6,3,1,10,0,0,0,51193.789,62759.459,54101.106,36340.623,41054.83,9201.127161970882,42006.77492857143,11317.926536697878,41791.72816666667,10253.668031408708
2016-07-11,37135.859,198,3785.0,44.73,0.0,2016,7,11,0,3,0,11,0,0,0,51161.197,40987.996,35102.628,49414.577,40504.52471428572,9320.215142969602,42152.00571428571,11235.261400565256,41382.43756666667,10183.721398855085
2016-07-12,32113.186,190,3645.0,46.82,0.0,2016,7,12,1,3,0,12,0,0,0,37135.859,34021.231,29128.215,52693.395,40231.94685714285,9566.084527138752,42365.21792857143,10994.847142804734,40696.4306,10088.232072574474
2016-07-13,40948.325,370,3935.0,44.87,0.0,2016,7,13,2,3,0,13,0,0,0,32113.186,44368.925,40059.603,36659.317,39743.28971428571,9405.556406972146,42428.698071428575,10983.070669093771,40839.39753333333,10059.396606299611
2016-07-14,27541.205,114,3452.0,45.64,0.0,2016,7,14,3,3,0,14,0,0,0,40948.325,25506.902,28295.887,30758.631,40033.904428571426,8910.77892018456,42374.79221428571,11059.358572932568,40732.15,10186.920877813218
2016-07-15,38623.186,337,4070.0,45.93,0.0,2016,7,15,4,3,0,15,0,0,1,27541.205,40143.77,46086.894,41408.448,39816.67814285714,8926.175282214681,41841.67021428571,11046.538403723689,40639.30793333334,10193.234931750978
2016-07-16,54310.027,149,4816.0,45.93,0.0,2016,7,16,5,3,1,16,0,0,0,38623.186,51193.789,59278.353,31387.042,40261.854999999996,9637.52097804115,41486.78978571428,10510.057424531438,41403.407433333334,10333.954422801762
2016-07-17,55818.714,143,4597.0,45.93,0.0,2016,7,17,6,3,1,17,0,0,0,54310.027,51161.197,62759.459,41207.995,40927.214571428565,10625.53642576047,40991.02228571428,9549.19888809508,41890.4314,10663.464717132609
2016-07-18,37165.931,128,3841.0,45.23,0.0,2016,7,18,0,3,0,18,0,0,0,55818.714,37135.859,40987.996,60527.741,40931.510571428575,10623.753996409489,40718.01764285714,9603.771154133201,41111.70440000001,10093.278808572712
2016-07-19,32993.761,127,3554.0,44.64,0.0,2016,7,19,1,3,0,19,0,0,0,37165.931,32113.186,34021.231,44711.289,41057.30699999999,10506.49910514855,40644.62692857143,9662.629231059605,40721.12013333334,10175.564628563196
2016-07-20,29093.458,340,3047.0,44.96,0.0,2016,7,20,2,3,0,20,0,0,0,32993.761,40948.325,44368.925,36541.16,39363.75457142857,11440.892358109999,39553.52214285714,10063.854667089485,40472.8634,10370.05447994412
2016-07-21,32044.826,111,3656.0,43.96,0.0,2016,7,21,3,3,0,21,0,0,0,29093.458,27541.205,25506.902,29887.646,40007.129,10772.346000884001,40020.51671428571,9497.671881513139,40544.7694,10301.377109846342
2016-07-22,37283.243,321,4072.0,43.41,0.0,2016,7,22,4,3,0,22,0,0,0,32044.826,38623.186,40143.77,40634.591,39815.70857142857,10812.86575047672,39816.19335714286,9525.544719857844,40433.057799999995,10318.526763511105
2016-07-23,48195.644,116,4743.0,43.41,1.0,2016,7,23,5,3,1,23,0,0,0,37283.243,54310.027,51193.789,29624.828,38942.22528571428,9628.998166582025,39602.04014285714,9280.631099251917,41052.08499999999,10204.177500487462
2016-07-24,48831.557,111,4549.0,43.41,1.0,2016,7,24,6,3,1,24,0,0,0,48195.644,55818.714,51161.197,35419.428,37944.06,7770.8247848471465,39435.637285714285,9076.061888376653,41499.155966666665,10242.624094042989
2016-07-25,35452.685,115,3773.0,42.4,1.0,2016,7,25,0,3,0,25,0,0,0,48831.557,37165.931,37135.859,50679.802,37699.31057142857,7826.200181561609,39315.410571428576,9119.911683481809,40991.585399999996,10148.850478105325
2016-07-26,29586.989,111,3532.0,42.16,0.0,2016,7,26,1,3,0,26,0,0,0,35452.685,32993.761,32113.186,54101.106,37212.62885714286,8261.416409664092,39134.96792857143,9296.651888302806,40174.44816666667,10043.267955791976
2016-07-27,36691.339,337,3765.0,41.9,0.0,2016,7,27,2,3,0,27,0,0,0,29586.989,29093.458,40948.325,35102.628,38298.040428571425,7478.970364909284,38830.8975,9302.395089579813,40227.4052,10019.76368013329
2016-07-28,29581.109,108,3403.0,41.13,0.0,2016,7,28,3,3,0,28,0,0,0,36691.339,32044.826,27541.205,29128.215,37946.08085714286,7870.038758655395,38976.60492857143,9126.265596609288,40242.50166666666,10002.791032143206
2016-07-29,36625.465,320,4110.0,41.54,0.0,2016,7,29,4,3,0,29,0,0,0,29581.109,37283.243,38623.186,40059.603,37852.11257142857,7883.1880429458215,38833.910571428576,9147.808897506593,40128.0304,10024.582572353353
2016-07-30,50337.249,121,4694.0,41.54,0.0,2016,7,30,5,3,1,30,0,0,0,36625.465,48195.644,54310.027,28295.887,38158.056142857145,8377.576233280633,38550.14071428571,8680.484565413382,40862.74246666666,9934.804527701035
2016-07-31,55901.57,108,4747.0,41.54,0.0,2016,7,31,6,3,1,31,0,1,1,50337.249,48831.557,55818.714,46086.894,39168.058,10123.163524459951,38556.059,8693.182759374491,41189.89833333334,10268.756656104668
2016-08-01,45122.27,93,4160.0,40.05,0.0,2016,8,1,0,3,0,1,1,0,0,55901.57,35452.685,37165.931,59278.353,40549.427285714286,10191.189125456609,39124.36892857143,8853.897659457338,40718.0289,9719.45270638829
2016-08-02,36735.569,112,3850.0,39.5,0.0,2016,8,2,1,3,0,2,0,0,0,45122.27,29586.989,32993.761,62759.459,41570.653,9221.642685224608,39391.640928571425,8709.903646693838,39850.5659,8802.479373979486
2016-08-03,45046.132,337,4290.0,40.8,0.0,2016,8,3,2,3,0,3,0,0,0,36735.569,36691.339,29093.458,40987.996,42764.19485714286,9023.410450039757,40531.11764285714,8292.510416235813,39985.837100000004,8851.605857990799
2016-08-04,29416.774,145,3611.0,41.92,0.0,2016,8,4,3,3,0,4,0,0,0,45046.132,29581.109,32044.826,34021.231,42740.71842857143,9063.550166475634,40343.39964285715,8525.85494536602,39832.3552,8997.31517380389
2016-08-05,39315.094,369,4204.0,41.83,1.0,2016,8,5,4,3,0,5,0,0,0,29416.774,36625.465,37283.243,44368.925,43124.95114285714,8814.692133971575,40488.53185714286,8486.96103952804,39663.894166666665,8956.666655534014
2016-08-06,49682.304,184,4715.0,41.83,0.0,2016,8,6,5,3,1,6,0,0,0,39315.094,50337.249,48195.644,25506.902,43031.38757142857,8728.431909759478,40594.72185714286,8599.367598084753,40469.7409,8723.533152904987
2016-08-07,50449.792,185,4642.0,41.83,0.0,2016,8,7,6,3,1,7,0,0,0,49682.304,55901.57,48831.557,40143.77,42252.56214285714,7552.684807444943,40710.310071428576,8728.505491896838,40813.274966666664,8911.162280915047
2016-08-08,35947.675,163,3932.0,43.06,0.0,2016,8,8,0,3,0,8,0,0,0,50449.792,45122.27,35452.685,51193.789,40941.90571428572,7764.770050106508,40745.6665,8706.545176962078,40305.07116666667,8731.68317517354
2016-08-09,29773.806,142,3584.0,42.78,0.0,2016,8,9,1,3,0,9,0,0,0,35947.675,36735.569,29586.989,51161.197,39947.36814285714,8773.628775992913,40759.010571428575,8688.25122849739,39592.15813333334,8687.74636303664
2016-08-10,37597.577,381,3999.0,41.75,1.0,2016,8,10,2,3,0,10,0,0,0,29773.806,45046.132,36691.339,37135.859,38883.288857142856,8499.584733520076,40823.74185714285,8658.94055780128,39607.54873333333,8683.652917056514
2016-08-11,29933.32,148,3751.0,43.51,0.0,2016,8,11,3,3,0,11,0,0,0,37597.577,29416.774,29581.109,32113.186,38957.08114285714,8405.420530298978,40848.89978571429,8624.205222479763,39534.88653333333,8757.3335700961
2016-08-12,44038.718,375,4340.0,44.47,1.0,2016,8,12,4,3,0,12,0,0,0,29933.32,39315.094,36625.465,40948.325,39631.88457142858,8625.67782861672,41378.41785714286,8572.370607284462,39637.899633333334,8792.63834928454
2016-08-13,38904.632,172,4000.0,44.47,0.0,2016,8,13,5,3,1,13,0,0,0,44038.718,49682.304,50337.249,27541.205,38092.217142857146,7408.75431608622,40561.80235714286,8189.274883581943,40016.68053333333,8493.217570634291
2016-08-14,42845.24,177,4044.0,44.47,0.0,2016,8,14,6,3,1,14,0,0,0,38904.632,50449.792,55901.57,38623.186,37005.85257142857,5641.484691594991,39629.207357142855,6959.024293903888,40157.41566666667,8504.303832667174
2016-08-15,35694.586,189,3857.0,45.72,1.0,2016,8,15,0,3,0,15,0,0,1,42845.24,35947.675,45122.27,54310.027,36969.697,5650.200982033855,38955.80135714285,6841.74459113883,39536.90096666666,8105.854871985439
2016-08-16,37785.658,195,3941.0,46.57,0.0,2016,8,16,1,3,0,16,0,0,0,35694.586,29773.806,36735.569,55818.714,38114.24728571428,4677.314122410382,39030.807714285715,6821.2571481808145,38935.7991,7503.036915298396
2016-08-17,42466.805,434,4256.0,46.81,0.0,2016,8,17,2,3,0,17,0,0,0,37785.658,37597.577,45046.132,37165.931,38809.85128571429,4942.239040430522,38846.57007142856,6679.652685693472,39112.4949,7522.312220229692
2016-08-18,30372.932,175,3776.0,48.2,0.0,2016,8,18,3,3,0,18,0,0,0,42466.805,29933.32,29416.774,32993.761,38872.653,4811.714028921264,38914.86707142857,6579.964142486494,39025.13393333333,7610.524360042097
2016-08-19,39435.087,395,4185.0,48.48,0.0,2016,8,19,4,3,0,19,0,0,0,30372.932,44038.718,39315.094,29093.458,38214.991428571426,4272.31445080025,38923.438,6580.603691277999,39369.854900000006,7375.746013315767
2016-08-20,51817.376,195,4830.0,48.48,0.0,2016,8,20,5,3,1,20,0,0,0,39435.087,38904.632,49682.304,32044.826,40059.66914285714,6711.252185984633,39075.94314285715,6867.601273779989,40028.9399,7579.237042777526
2016-08-21,55240.873,218,4825.0,48.48,0.0,2016,8,21,6,3,1,21,0,0,0,51817.376,42845.24,50449.792,37283.243,41830.47385714285,8860.067114327363,39418.16321428572,7562.214926361485,40627.52756666667,8049.448539045183
2016-08-22,39545.172,175,3933.0,46.8,0.0,2016,8,22,0,3,0,22,0,0,0,55240.873,35694.586,35947.675,48195.644,42380.55757142857,8528.970978925128,39675.12728571428,7496.048420603291,40339.1785,7922.938725507271
2016-08-23,34509.375,184,3847.0,47.54,0.0,2016,8,23,1,3,0,23,0,0,0,39545.172,37785.658,29773.806,48831.557,41912.51714285714,8904.76516495417,40013.38221428572,7111.889551648225,39861.77243333333,7824.462971728995
2016-08-24,40785.409,405,4244.0,46.29,1.0,2016,8,24,2,3,0,24,0,0,0,34509.375,42466.805,37597.577,35452.685,41672.31771428571,8909.997411490496,40241.0845,7079.5517177973625,40039.5299,7781.298367165273
2016-08-25,32985.605,146,4236.0,46.97,0.0,2016,8,25,3,3,0,25,0,0,0,40785.409,30372.932,29933.32,29586.989,42045.55671428571,8397.777801687442,40459.104857142855,6778.28657919614,40152.8171,7647.462390985904
2016-08-26,38553.705,355,4692.0,47.64,0.0,2016,8,26,4,3,0,26,0,0,0,32985.605,39435.087,44038.718,36691.339,41919.645000000004,8449.886902456967,40067.31821428572,6713.678115379444,40214.89596666666,7625.923267847321
2016-08-27,47983.484,155,4643.0,47.64,0.0,2016,8,27,5,3,1,27,0,0,0,38553.705,51817.376,38904.632,29581.109,41371.946142857145,7800.734775099006,40715.807642857144,7024.032711114486,40828.30846666668,7479.79289970138
2016-08-28,53317.403,162,4705.0,47.64,0.0,2016,8,28,6,3,1,28,0,0,0,47983.484,55240.873,42845.24,36625.465,41097.16471428571,7244.849339488275,41463.819285714286,7784.668785899736,41384.7064,7771.51736415824
2016-08-29,34805.47,160,3779.0,46.97,0.0,2016,8,29,0,3,0,29,0,0,0,53317.403,39545.172,35694.586,50337.249,40420.06442857143,7625.555052207418,41400.310999999994,7838.793969505959,40866.98043333333,7671.251998266713
2016-08-30,34184.031,185,3739.0,46.32,0.0,2016,8,30,1,3,0,30,0,0,0,34805.47,34509.375,37785.658,55901.57,40373.58671428572,7668.45574720702,41143.05192857143,8023.472349986909,40143.06246666666,7214.6792946691485
2016-08-31,44776.367,405,4251.0,44.68,0.0,2016,8,31,2,3,0,31,0,1,1,34184.031,40785.409,42466.805,45122.27,40943.72357142857,7850.379668943709,41308.02064285714,8076.352289262142,40131.53236666667,7206.719415707499
2016-09-01,25789.594,135,3113.0,43.17,0.0,2016,9,1,3,3,0,1,1,0,0,44776.367,32985.605,30372.932,36735.569,39915.722,9386.952353613862,40980.639357142856,8627.781445195604,39766.66653333334,7648.150901160697
2016-09-02,50079.761,361,4620.0,44.39,0.0,2016,9,2,4,3,0,2,0,0,0,25789.594,38553.705,39435.087,45046.132,41562.30142857142,10092.598597628941,41740.97321428572,8944.330998765441,39934.45416666667,7821.223855127629
2016-09-03,67785.884,146,5418.0,44.39,0.0,2016,9,3,5,3,1,3,0,0,0,50079.761,47983.484,51817.376,29416.774,44391.21571428572,14151.493936039968,42881.58092857143,11089.1611062564,41213.4245,9078.170728380099
2016-09-04,60112.431,139,4761.0,44.39,0.0,2016,9,4,6,3,1,4,0,0,0,67785.884,53317.403,55240.873,39315.094,45361.934,15069.13189492151,43229.54935714286,11572.70784023888,41906.66906666666,9700.930414955277
2016-09-05,45753.794,138,4202.0,44.39,0.0,2016,9,5,0,3,0,5,0,0,0,60112.431,34805.47,39545.172,49682.304,46925.980285714286,14341.451303759039,43673.022357142865,11539.57133620857,41775.71873333333,9618.514668650902
2016-09-06,36527.009,127,4014.0,44.85,0.0,2016,9,6,1,3,0,6,0,0,0,45753.794,34184.031,34509.375,50449.792,47260.69142857143,14018.205212900102,43817.13907142857,11428.387346147127,41311.62596666667,9520.951221037054
2016-09-07,45278.665,353,4330.0,45.47,0.0,2016,9,7,2,3,0,7,0,0,0,36527.009,44776.367,40785.409,35947.675,47332.44828571428,14004.647930343264,44138.085928571425,11399.753910160412,41622.65896666667,9492.047552364573
2016-09-08,31337.405,126,3775.0,47.63,0.0,2016,9,8,3,3,0,8,0,0,0,45278.665,25789.594,32985.605,29773.806,48124.99271428572,12676.29634498148,44020.35735714286,11531.537428022015,41674.778933333335,9428.825343081138
2016-09-09,38539.642,344,4261.0,45.88,0.0,2016,9,9,4,3,0,9,0,0,0,31337.405,50079.761,38553.705,37597.577,46476.404285714285,13122.270235316446,44019.35285714286,11532.050853720104,41706.18110000001,9416.338695207458
2016-09-10,58714.203,144,5149.0,45.88,0.0,2016,9,10,5,3,1,10,0,0,0,38539.642,67785.884,47983.484,29933.32,45180.449857142856,10932.193766450486,44785.83278571429,12155.549425537307,42665.54386666667,9639.031359962675
2016-09-11,58207.672,137,4712.0,45.88,0.0,2016,9,11,6,3,1,11,0,0,0,58714.203,60112.431,53317.403,44038.718,44908.34142857143,10514.302308551925,45135.137714285716,12485.36326567404,43137.842333333334,10047.12517753041
2016-09-12,38192.405,125,3844.0,46.28,0.0,2016,9,12,0,3,0,12,0,0,0,58207.672,45753.794,34805.47,38904.632,43828.143,10797.565541671749,45377.061642857145,12301.269378587273,43114.10143333333,10058.308244393342
2016-09-13,30423.016,113,3475.0,44.91,0.0,2016,9,13,1,3,0,13,0,0,0,38192.405,36527.009,34184.031,42845.24,42956.14399999999,11694.676325636015,45108.417714285715,12601.908098779495,42700.027299999994,10321.996964645974
2016-09-14,40323.417,334,3996.0,43.62,0.0,2016,9,14,2,3,0,14,0,0,0,30423.016,45278.665,44776.367,35694.586,42248.25142857143,11680.625629510398,44790.34985714286,12666.961187355104,42854.32166666667,10247.998770103814
2016-09-15,29761.388,202,3621.0,43.85,0.0,2016,9,15,3,3,0,15,0,0,1,40323.417,31337.405,25789.594,37785.658,42023.106142857134,11938.330747909024,45074.04942857142,12246.157794591965,42586.846,10486.789963857176
2016-09-16,43159.858,441,4274.0,43.04,0.0,2016,9,16,4,3,0,16,0,0,0,29761.388,38539.642,50079.761,42466.805,42683.136999999995,11840.964512391585,44579.77064285714,12167.976788804084,42609.947766666664,10487.279767606451
2016-09-17,57820.564,253,5000.0,43.04,0.0,2016,9,17,5,3,1,17,0,0,0,43159.858,58714.203,67785.884,30372.932,42555.474285714285,11642.47380790084,43867.96207142856,10935.042752954796,43524.868833333334,10579.769154274753
2016-09-18,62878.975,264,4904.0,43.04,0.0,2016,9,18,6,3,1,18,0,0,0,57820.564,58207.672,60112.431,39435.087,43222.80328571428,12768.576468833793,44065.57235714285,11271.018738902701,44306.33176666666,11119.334707764645
2016-09-19,35881.298,231,3863.0,43.34,0.0,2016,9,19,0,3,0,19,0,0,0,62878.975,38192.405,45753.794,51817.376,42892.645142857145,12948.931953349962,43360.39407142857,11464.448757245556,43775.129166666666,11128.789394741267
2016-09-20,33331.802,237,3706.0,43.85,0.0,2016,9,20,1,3,0,20,0,0,0,35881.298,30423.016,36527.009,55240.873,43308.186,12521.703715344056,43132.165,11641.387960045116,43044.8268,11069.137278531529
2016-09-21,39025.621,477,4262.0,45.33,0.0,2016,9,21,2,3,0,21,0,0,0,33331.802,40323.417,45278.665,39545.172,43122.78657142857,12582.721552246612,42685.51899999999,11672.611669911474,43027.508433333336,11075.20628967553
2016-09-22,30001.554,262,3619.0,46.1,0.0,2016,9,22,3,3,0,22,0,0,0,39025.621,29761.388,31337.405,34509.375,43157.096000000005,12540.473292629687,42590.101071428566,11777.501479137522,42877.24773333334,11224.334984954075
2016-09-23,38525.334,475,4232.0,44.36,0.0,2016,9,23,4,3,0,23,0,0,0,30001.554,43159.858,38539.642,40785.409,42495.02114285715,12662.053757847538,42589.07907142857,11777.880611935241,42801.91189999999,11246.422080855755
2016-09-24,56328.313,284,4901.0,44.36,0.0,2016,9,24,5,3,1,24,0,0,0,38525.334,57820.564,58714.203,32985.605,42281.84242857143,12370.22780569627,42418.65835714286,11541.498550785585,43580.002166666665,11350.86080690266
2016-09-25,60105.018000000004,280,4929.0,44.36,0.0,2016,9,25,6,3,1,25,0,0,0,56328.313,62878.975,58207.672,38553.705,41885.56285714286,11622.24641641172,42554.18307142857,11750.409756190244,44298.37926666667,11698.437422951763
2016-09-26,36030.577,251,3767.0,45.6,0.0,2016,9,26,0,3,0,26,0,0,0,60105.018000000004,35881.298,38192.405,47983.484,41906.88842857142,11609.523030938979,42399.766785714295,11826.099524355483,43899.94903333333,11771.918461882178
2016-09-27,32391.435,244,3593.0,44.65,0.0,2016,9,27,1,3,0,27,0,0,0,36030.577,33331.802,30423.016,53317.403,41772.550285714286,11730.100664336978,42540.36814285714,11683.596564435962,43202.41676666667,11814.550908727912
2016-09-28,40004.357,486,3973.0,47.07,1.0,2016,9,28,2,3,0,28,0,0,0,32391.435,39025.621,40323.417,34805.47,41912.36971428571,11697.689303587276,42517.57814285714,11688.56371256826,43375.713,11724.925859345178
2016-09-29,30945.499,260,3545.0,47.72,0.0,2016,9,29,3,3,0,29,0,0,0,40004.357,30001.554,29761.388,34184.031,42047.219,11541.902227931203,42602.15750000001,11593.05249175834,43267.761933333335,11826.936387229953
2016-09-30,45622.579,451,4238.0,47.72,0.0,2016,9,30,4,3,0,30,0,1,1,30945.499,38525.334,43159.858,44776.367,43061.11114285714,11492.582582327337,42778.06614285715,11620.816737077912,43295.969000000005,11831.666612326384
2016-10-01,74452.999,232,5482.0,47.72,0.0,2016,10,1,5,4,1,1,1,0,0,45622.579,56328.313,57820.564,25789.594,45650.352000000006,16098.548211318383,43966.09721428571,13903.039903966206,44918.0825,12655.939721108647
2016-10-02,84398.825,225,5674.0,47.72,0.0,2016,10,2,6,4,1,2,0,0,0,74452.999,60105.018000000004,62878.975,50079.761,49120.89585714286,21459.937849718026,45503.22935714286,16999.679676480875,46062.0513,14548.181141745892
2016-10-03,46667.744,216,4189.0,48.8,0.0,2016,10,3,0,4,0,3,0,0,0,84398.825,36030.577,35881.298,67785.884,50640.49114285714,20743.155146170262,46273.68978571428,16772.969141867194,45358.1133,13959.811475720899
2016-10-04,35519.862,242,3740.0,48.67,0.0,2016,10,4,1,4,0,4,0,0,0,46667.744,32391.435,33331.802,60112.431,51087.40928571428,20313.698733015543,46429.979785714284,16652.864850625916,44538.361000000004,13784.493086049639
2016-10-05,48496.784,488,4219.0,49.75,0.0,2016,10,5,2,4,0,5,0,0,0,35519.862,40004.357,39025.621,45753.794,52300.613142857146,19788.264129295192,47106.491428571426,16520.78550731557,44629.794,13801.919250604404
2016-10-06,24081.773,215,3198.0,50.44,0.0,2016,10,6,3,4,0,6,0,0,0,48496.784,30945.499,30001.554,36527.009,51320.08085714286,21146.253874366168,46683.64992857143,17059.236713751307,44214.9528,14234.125484116443
2016-10-07,44193.294,472,4255.0,49.76,1.0,2016,10,7,4,4,0,7,0,0,0,24081.773,45622.579,38525.334,45278.665,51115.89728571429,21217.21802567428,47088.50421428571,16917.39500834465,44178.773766666665,14232.707884954849
2016-10-08,63108.103,268,5155.0,49.76,0.0,2016,10,8,5,4,1,8,0,0,0,44193.294,74452.999,56328.313,31337.405,49495.197857142855,19501.401913283113,47572.77492857143,17295.05826574442,45237.79703333333,14424.956921536568
2016-10-09,67813.35,262,5286.0,49.76,1.0,2016,10,9,6,4,1,9,0,0,0,63108.103,84398.825,60105.018000000004,38539.642,47125.84428571429,15054.471734762585,48123.37007142857,17838.86663798905,46213.5873,14937.256585836021
2016-10-10,39245.648,240,3996.0,49.76,0.0,2016,10,10,0,4,0,10,0,0,0,67813.35,46667.744,36030.577,58714.203,46065.54485714286,15350.573869612634,48353.018,17691.29966217041,45564.63546666667,14797.693233291866
2016-10-11,31734.94,250,3405.0,50.72,0.0,2016,10,11,1,4,0,11,0,0,0,39245.648,35519.862,32391.435,58207.672,45524.84171428572,15842.711248319976,48306.1255,17737.671099480835,44682.21106666666,14807.074200550716
2016-10-12,41452.915,453,3919.0,50.14,0.0,2016,10,12,2,4,0,12,0,0,0,31734.94,48496.784,40004.357,38192.405,44518.574714285714,15846.18319699174,48409.59392857143,17689.679612577704,44790.89473333334,14769.715463324066
2016-10-13,34579.093,250,3827.0,50.47,0.0,2016,10,13,3,4,0,13,0,0,0,41452.915,24081.773,30945.499,30423.016,46018.191857142854,13976.155902639272,48669.13635714286,17438.611039417614,44929.43063333333,14649.302137828885
2016-10-14,41866.862,452,4319.0,50.35,0.0,2016,10,14,4,4,0,14,0,0,0,34579.093,44193.294,45622.579,40323.417,45685.84442857143,14054.226568249414,48400.87085714285,17517.790759449028,44980.87879999999,14635.271634042854
2016-10-15,55545.866,261,4878.0,50.35,0.0,2016,10,15,5,4,1,15,0,0,1,41866.862,63108.103,74452.999,29761.388,44605.52485714286,12719.034329267857,47050.36135714286,16019.584701904081,45840.36140000001,14466.809626602206
2016-10-16,69787.578,256,5275.0,50.35,0.0,2016,10,16,6,4,1,16,0,0,0,55545.866,67813.35,84398.825,43159.858,44887.55742857143,13326.782942902288,46006.70085714286,13708.437393731097,46727.95206666667,15099.689892980841
2016-10-17,39498.063,212,3674.0,49.97,0.0,2016,10,17,0,4,0,17,0,0,0,69787.578,39245.648,46667.744,57820.564,44923.61671428572,13309.302936506378,45494.580785714286,13815.348143626516,46117.20203333334,15005.8071510467
2016-10-18,32770.682,213,3725.0,50.3,0.0,2016,10,18,1,4,0,18,0,0,0,39498.063,31734.94,35519.862,62878.975,45071.57985714286,13142.961646120857,45298.210785714284,13986.511923617092,45113.59226666667,14852.155058394672
2016-10-19,41146.554,395,3943.0,51.59,0.0,2016,10,19,2,4,0,19,0,0,0,32770.682,41452.915,48496.784,35881.298,45027.814,13157.522116439593,44773.19435714286,13995.16151889294,45289.1008,14770.178277709168
2016-10-20,30972.826,206,3572.0,50.31,0.0,2016,10,20,3,4,0,20,0,0,0,41146.554,34579.093,24081.773,33331.802,44512.632999999994,13694.471916145327,45265.41242857143,13316.162664553274,45210.46826666666,14842.134874789366
2016-10-21,41260.355,414,4374.0,50.61,0.0,2016,10,21,4,4,0,21,0,0,0,30972.826,41866.862,44193.294,39025.621,44425.98914285714,13715.903325893494,45055.91678571428,13357.334644753048,45284.95940000001,14815.607628724032
2016-10-22,54096.742,213,5016.0,50.61,0.0,2016,10,22,5,4,1,22,0,0,0,41260.355,55545.866,63108.103,30001.554,44218.97142857143,13529.768595207977,44412.24814285715,12617.124558099633,46088.13233333334,14610.196111389541
2016-10-23,61643.568,232,4996.0,50.61,0.0,2016,10,23,6,4,1,23,0,0,0,54096.742,69787.578,67813.35,38525.334,43055.54142857143,11095.913418593176,43971.54942857143,11819.415638248587,46858.74013333334,14805.91406847756
2016-10-24,35095.349,195,3611.0,50.18,0.0,2016,10,24,0,4,0,24,0,0,0,61643.568,39498.063,39245.648,56328.313,42426.582285714285,11450.295855449516,43675.099500000004,11997.769190976478,46150.97466666667,14845.078428261266
